Ancestor?,Scan date,Nr,Name,Nickname,Gender,Level,possibleLevels,CP,HP,Dust cost,Overall appraisal,ATT max?,DEF max?,HP max?,Stats appraisal,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Special move,Special move 2,DPS,Box,Custom1,Custom2,Saved,Form,Egg,Lucky
0,9/26/19 8:10:42 PM,174,Igglybuff,78Iggly○⛤96A,♀,20.0,20.0,285,129,2500,?,0,0,0,?,77.8,77.8,77.8,12.0,13.0,10.0,1,Pound,Psychic,- ,8.6,Default,,,1,173,0,1
0,9/26/19 8:10:40 PM,286,Breloom,87Breloo❁92C,♂,6.0,6.0,424,53,600,?,0,0,0,?,86.7,86.7,86.7,11.0,15.0,13.0,1,Bullet Seed,Grass Knot,- ,13.5,Default,,,1,285,0,1
0,9/26/19 8:10:39 PM,286,Breloom,87Breloo❁92C,♀,14.0,14.0,1031,83,1600,?,0,0,0,?,86.7,86.7,86.7,14.0,12.0,13.0,1,Bullet Seed,Grass Knot,- ,21.2,Default,,,1,285,0,1
0,9/26/19 8:10:37 PM,275,Shiftry,82Shiftr☪95B,♂,20.0,20.0,1300,130,2500,?,0,0,0,?,82.2,82.2,82.2,14.0,12.0,11.0,1,Feint Attack,Foul Play,- ,21.8,Default,,,1,274,0,1
0,9/26/19 8:10:36 PM,402,Kricketune,89Kricke⁂95D,♂,20.0,20.0,923,118,2500,?,0,0,0,?,88.9,88.9,88.9,13.0,13.0,14.0,1,Fury Cutter,Bug Buzz,- ,15.6,Default,,,1,445,0,1
0,9/26/19 8:10:34 PM,359,Absol,71Absol☪⁂84B,♀,20.0,20.0,1380,103,2500,?,0,0,0,?,71.1,71.1,71.1,10.0,12.0,10.0,1,Snarl,Megahorn,- ,20.5,Default,,,1,358,0,1
0,9/26/19 8:10:31 PM,153,Bayleef,87Bayle○❁94D,♂,20.0,20.0,805,101,2500,?,0,0,0,?,86.7,86.7,86.7,12.0,12.0,15.0,1,Tackle,Grass Knot,- ,13.1,Default,,,1,152,0,1
0,9/26/19 8:10:10 PM,333,Swablu,96Swabl✞♡72C,♀,20.0,20.0,464,84,2500,?,0,0,0,?,95.6,95.6,95.6,14.0,15.0,14.0,1,Astonish,Disarming Voice,- ,5.5,Favorite,,,1,332,0,1
0,9/26/19 8:09:49 PM,232,Donphan,Ø91Donp夫⚙97C,♂,20.0,20.0,1698,132,2500,?,0,0,0,?,91.1,91.1,91.1,13.0,13.5,14.5,0,Counter,Heavy Slam,- ,19.6,Favorite,,,1,231,0,1
0,9/26/19 8:09:45 PM,344,Claydol,93Clayd⛤⚙79B,,1.5,1.5,57,22,200,?,0,0,0,?,93.3,93.3,93.3,15.0,15.0,12.0,1,Confusion,Gyro Ball,- ,2.9,Favorite,,,1,343,0,1
0,9/26/19 8:09:39 PM,82,Magneton,96Magne↯⚙97A,,15.0,15.0,1057,78,1900,?,0,0,0,?,95.6,95.6,95.6,14.0,15.0,14.0,1,Charge Beam,Magnet Bomb,- ,18.7,Favorite,,,1,81,0,1
0,9/26/19 8:09:36 PM,350,Milotic,Ø93Milo☬○86C,♂,20.0,20.0,1701,137,2500,?,0,0,0,?,93.3,93.3,93.3,14.0,13.5,14.5,0,Dragon Tail,Hyper Beam,- ,17.5,Favorite,,,1,349,0,1
0,9/26/19 8:09:32 PM,428,Lopunny,91Lopun○100A,♂,20.0,20.0,1165,105,2500,?,0,0,0,?,91.1,91.1,91.1,15.0,12.0,14.0,1,Pound,Hyper Beam,- ,16.7,Default,,,1,471,0,1
0,9/26/19 8:09:27 PM,306,Aggron,Ø88Aggr☬♜89C,♀,29.5,29.5,2496,134,5000,?,0,0,0,?,86.7,87.8,88.9,14.5,11.5,13.5,0,Dragon Tail,Stone Edge,- ,22.0,Default,,,1,305,0,1
0,9/26/19 8:09:23 PM,356,Dusclops,Ø67Dusc✞100A,♂,20.0,20.0,865,78,2500,?,0,0,0,?,57.8,67.0,80.0,12.5,6.2,11.5,0,Hex,Shadow Punch,- ,10.5,Default,,,1,355,0,1
0,9/26/19 8:09:20 PM,277,Swellow,96Swello✈82B,♂,23.0,23.0,1253,108,3500,?,0,0,0,?,95.6,95.6,95.6,15.0,14.0,14.0,1,Wing Attack,Aerial Ace,- ,18.9,Favorite,,,1,276,0,1
0,9/26/19 8:09:14 PM,59,Arcanine,Ø89Arca♨☪84B,♂,1.5,1.5,87,29,200,?,0,0,0,?,84.4,88.8,93.3,14.2,13.6,12.2,0,Fire Fang,Crunch,- ,4.6,Default,,,1,723,0,1
0,9/26/19 8:08:55 PM,59,Arcanine,Ø89Arca♨☪84B,♂,1.0,1.0,42,20,200,?,0,0,0,?,82.2,88.9,100.0,14.0,13.3,12.8,0,Fire Fang,Crunch,- ,3.2,Default,,,1,723,0,1
0,9/26/19 8:08:51 PM,451,Skorupi,Ø78Skoru☠83D,♀,8.0,8.0,218,49,800,?,0,0,0,?,71.1,78.2,86.7,13.6,9.8,11.8,0,Poison Sting,Cross Poison,- ,5.5,Default,,,1,494,0,1
0,9/26/19 8:08:36 PM,275,Shiftry,Ø90Shif❁100A,♀,10.0,10.0,658,92,1000,?,0,0,0,?,88.9,90.4,91.1,14.7,13.7,12.3,0,Razor Leaf,Leaf Blade,- ,16.2,Default,,,1,274,0,1
0,9/26/19 8:08:33 PM,403,Shinx,Ø80Shin↯100A,?,20.0,20.0,472,84,2500,?,0,0,0,?,80.0,80.4,82.2,11.2,11.4,13.6,0,Spark,Discharge,- ,12.7,Default,,,1,446,0,1
0,9/26/19 8:08:29 PM,351,Castform Rainy,100Cast☂↯71C,♀,16.0,16.0,746,99,1900,?,0,0,0,?,100.0,100.0,100.0,15.0,15.0,15.0,1,Water Gun,Thunder,- ,10.8,Favorite,,,1,391,0,1
0,9/26/19 8:08:24 PM,114,Tangela,Ø88Tang⁂❁93A,?,20.0,20.0,1249,105,2500,?,0,0,0,?,86.7,87.8,88.9,11.5,14.0,14.0,0,Infestation,Grass Knot,- ,19.4,Favorite,,,1,113,0,1
0,9/26/19 8:08:21 PM,435,Skuntank,91Skunt☪♨83C,♂,20.0,20.0,1325,146,2500,?,0,0,0,?,91.1,91.1,91.1,13.0,13.0,15.0,1,Bite,Flamethrower,- ,17.7,Favorite,,,1,478,0,1
0,9/26/19 8:08:16 PM,146,Moltres,Ø79Moltr♨86B,,15.0,15.0,1446,112,1900,?,0,0,0,?,77.8,79.3,80.0,11.7,13.7,10.3,0,Fire Spin,Heat Wave,- ,19.8,Default,,,1,145,0,1
0,9/26/19 8:08:08 PM,227,Skarmory,Ø62Ska⚙✈100A,♂,28.0,28.0,1578,124,4500,?,0,0,0,?,53.3,62.2,71.1,8.0,7.0,13.0,0,Steel Wing,Sky Attack,- ,20.0,Default,,,1,226,0,1
0,9/26/19 8:08:05 PM,205,Forretress,87Forre⁂♜75D,♂,20.0,20.0,1281,116,2500,?,0,0,0,?,86.7,86.7,86.7,14.0,11.0,14.0,1,Bug Bite,Rock Tomb,- ,12.9,Default,,,1,204,0,1
0,9/26/19 8:08:01 PM,95,Onix,Ø72Onix♜⚙99A,♀,20.0,20.0,598,72,2500,?,0,0,0,?,62.2,72.2,82.2,13.0,9.0,10.5,0,Rock Throw,Heavy Slam,- ,8.8,Default,,,1,94,0,1
0,9/26/19 8:07:58 PM,202,Wobbuffet,Ø87Wob夫⛤100B,♀,20.0,20.0,569,237,2500,?,0,0,0,?,84.4,86.7,88.9,14.5,9.5,15.0,0,Counter,Mirror Coat,- ,6.3,Favorite,,,1,201,0,1
0,9/26/19 8:07:54 PM,138,Omanyte,Ø88Oman⛰☂90B,♂,15.0,15.0,647,64,1900,?,0,0,0,?,84.4,87.8,91.1,13.5,12.3,13.7,0,Mud Shot,Bubble Beam,- ,11.1,Default,,,1,137,0,1
0,9/26/19 8:07:50 PM,121,Starmie,Ø81Star☂♜82D,,25.0,25.0,1799,113,4000,?,0,0,0,?,77.8,81.1,84.4,13.0,8.5,15.0,0,Water Gun,Power Gem,- ,20.2,Favorite,,,1,120,0,1
0,9/26/19 8:07:44 PM,78,Rapidash,Ø91Rapi夫⛰84D,♂,20.0,20.0,1390,105,2500,?,0,0,0,?,91.1,91.1,91.1,15.0,12.5,13.5,0,Low Kick,Drill Run,- ,17.1,Favorite,,,1,77,0,1
0,9/26/19 8:07:28 PM,308,Medicham,84Medic夫100A,♀,20.0,20.0,797,98,2500,?,0,0,0,?,84.4,84.4,84.4,14.0,14.0,10.0,1,Counter,Dynamic Punch,- ,14.6,Default,,,1,307,0,1
0,9/26/19 8:07:25 PM,114,Tangela,Ø90Tang❁100A,?,20.0,20.0,1258,105,2500,?,0,0,0,?,88.9,90.0,91.1,13.5,13.5,13.5,0,Vine Whip,Grass Knot,- ,21.1,Favorite,,,1,113,0,1
0,9/26/19 8:07:20 PM,59,Arcanine,Ø88Arcan☪77C,♂,33.0,33.0,2679,165,7000,?,0,0,0,?,86.7,87.8,88.9,13.0,12.5,14.0,0,Snarl,Crunch,- ,23.2,Shiny,,,1,723,0,1
0,9/26/19 8:07:17 PM,273,Seedot,Ø88Seedo❁77B,♀,20.0,20.0,328,80,2500,?,0,0,0,?,84.4,88.4,91.1,13.2,11.8,14.8,0,Bullet Seed,Energy Ball,- ,6.6,Favorite,,,1,272,0,1
0,9/26/19 8:07:14 PM,460,Abomasnow,Ø84Abo❁❆100A,♀,20.0,20.0,1325,130,2500,?,0,0,0,?,84.4,84.4,84.4,15.0,11.5,11.5,0,Razor Leaf,Blizzard,- ,18.4,Default,,,1,503,0,1
0,9/26/19 8:07:11 PM,333,Swablu,Ø89Swab✈100A,♀,23.0,23.0,532,90,3500,?,0,0,0,?,88.9,88.9,88.9,15.0,11.5,13.5,0,Peck,Aerial Ace,- ,8.3,Favorite,,,1,332,0,1
0,9/26/19 8:07:06 PM,159,Croconaw,Ø89Croc○☪94A,♂,26.0,26.0,1248,121,4000,?,0,0,0,?,86.7,88.9,91.1,12.0,13.0,15.0,0,Scratch,Crunch,- ,14.1,Favorite,,,1,158,0,1
0,9/26/19 8:07:00 PM,158,Totodile,Ø82Toto○☂97A,♂,14.0,14.0,434,74,1600,?,0,0,0,?,77.8,81.9,84.4,12.2,12.3,12.3,0,Scratch,Water Pulse,- ,8.4,Shiny,,,1,157,0,1
0,9/26/19 7:59:11 PM,356,Dusclops,Ø76Dus☪✞100A,♀,20.0,20.0,873,80,2500,?,0,0,0,?,64.4,75.6,86.7,11.8,7.8,14.4,0,Feint Attack,Shadow Punch,- ,10.4,Default,,,1,355,0,1
0,9/26/19 7:59:06 PM,389,Torterra,Ø81Tort☪♜78E,♂,20.0,20.0,1641,136,2500,?,0,0,0,?,80.0,81.1,82.2,14.5,9.5,12.5,0,Bite,Stone Edge,- ,16.7,Default,,,1,759,0,1
0,9/26/19 7:59:00 PM,230,Kingdra,Ø94Kingd☂93B,♀,20.0,20.0,1498,117,2500,?,0,0,0,?,93.3,94.4,95.6,14.5,13.0,15.0,0,Waterfall,Hydro Pump,- ,19.5,Favorite,,,1,229,0,1
0,9/26/19 7:58:55 PM,199,Slowking,Ø91Slow⛤♨81B,♀,19.0,19.0,1369,132,2500,?,0,0,0,?,91.1,91.1,91.1,15.0,14.5,11.5,0,Confusion,Fire Blast,- ,16.0,Favorite,,,1,198,0,1
0,9/26/19 7:58:49 PM,248,Tyranitar,93Tyrani☪98C,♂,20.0,20.0,2169,143,2500,?,0,0,0,?,93.3,93.3,93.3,13.0,14.0,15.0,1,Bite,Crunch,- ,23.9,Favorite,,,1,750,0,1
0,9/26/19 7:58:45 PM,127,Pinsir,87Pinsi⁂夫89D,♀,20.0,20.0,1655,106,2500,?,0,0,0,?,86.7,86.7,86.7,11.0,13.0,15.0,1,Bug Bite,Close Combat,- ,20.6,Favorite,,,1,126,0,1
0,9/26/19 7:58:40 PM,160,Feraligatr,Ø92Fera☂120A,♂,14.5,14.5,1170,107,1600,?,0,0,0,?,91.1,92.2,93.3,13.5,14.5,13.5,0,Waterfall,Hydro Cannon,- ,21.1,Favorite,,,1,159,0,1
0,9/26/19 7:58:33 PM,160,Feraligatr,Ø85Fer☪☂114A,♂,2.0,2.0,124,34,200,?,0,0,0,?,82.2,85.2,88.9,14.2,13.5,10.5,0,Bite,Hydro Cannon,- ,6.6,Shiny,,,1,159,0,1
0,9/26/19 7:58:25 PM,158,Totodile,Ø34Toto○☂90A,♂,7.0,7.0,187,50,800,?,0,0,0,?,28.9,34.3,40.0,2.8,4.6,8.0,0,Scratch,Aqua Jet,- ,5.0,Shiny,,,1,157,0,1
0,9/26/19 7:58:20 PM,73,Tentacruel,Ø87Tent☠❆93B,♀,15.0,15.0,1018,105,1900,?,0,0,0,?,84.4,86.7,91.1,13.3,12.0,13.7,0,Poison Jab,Blizzard,- ,14.0,Favorite,,,1,72,0,1
0,9/26/19 7:58:15 PM,405,Luxray,84Luxra❁↯92A,♀,20.0,20.0,1616,120,2500,?,0,0,0,?,84.4,84.4,84.4,13.0,14.0,11.0,1,Hidden Power Grass,Wild Charge,- ,23.8,Favorite,,,1,448,0,1
0,9/26/19 7:58:10 PM,158,Totodile,Ø88Toto○☪96A,♂,26.0,26.0,822,101,4000,?,0,0,0,?,86.7,87.8,88.9,14.5,13.0,12.0,0,Scratch,Crunch,- ,11.5,Default,,,1,157,0,1
0,9/26/19 7:58:06 PM,330,Flygon,96Flygo☬100A,♂,29.0,29.0,2194,146,5000,?,0,0,0,?,95.6,95.6,95.6,15.0,15.0,13.0,1,Dragon Tail,Dragon Claw,- ,26.9,Favorite,,,1,329,0,1
0,9/26/19 7:58:01 PM,160,Feraligatr,93Feral☂120A,♂,37.0,37.0,2703,164,9000,?,0,0,0,?,93.3,93.3,93.3,13.0,14.0,15.0,1,Waterfall,Hydro Cannon,- ,32.0,Favorite,,,1,159,0,1
0,9/26/19 7:57:56 PM,362,Glalie,Ø94Glali❆99A,♀,32.5,32.5,1865,152,6000,?,0,0,0,?,93.3,94.4,95.6,14.5,14.0,14.0,0,Ice Shard,Avalanche,- ,22.2,Favorite,,,1,361,0,1
0,9/26/19 7:57:42 PM,158,Totodile,Ø36Toto○☂90A,♂,7.0,7.0,189,49,800,?,0,0,0,?,28.9,36.4,46.7,3.9,7.4,5.1,0,Scratch,Aqua Jet,- ,5.1,Shiny,,,1,157,0,1
0,9/26/19 7:57:36 PM,158,Totodile,Ø65Toto☂☪97A,♂,9.0,9.0,266,59,1000,?,0,0,0,?,57.8,64.9,73.3,9.9,7.3,12.0,0,Water Gun,Crunch,- ,6.6,Favorite,,,1,157,0,1
0,9/26/19 7:57:30 PM,454,Toxicroak,Ø83Toxi☠⛰76C,♀,11.0,11.0,763,91,1300,?,0,0,0,?,82.2,83.0,84.4,13.7,12.0,11.7,0,Poison Jab,Mud Bomb,- ,14.0,Default,,,1,497,0,1
0,9/26/19 7:57:23 PM,71,Victreebel,Ø85Vic☠❁100B,♀,29.0,29.0,1969,146,5000,?,0,0,0,?,84.4,85.2,86.7,13.7,11.0,13.7,0,Acid,Leaf Blade,- ,28.3,Default,,,1,70,0,1
0,9/26/19 7:57:17 PM,87,Dewgong,Ø86Dewg❆100B,♀,23.0,23.0,1273,141,3500,?,0,0,0,?,82.2,85.6,88.9,13.0,11.5,14.0,0,Frost Breath,Blizzard,- ,15.1,Default,,,1,86,0,1
0,9/26/19 7:57:12 PM,139,Omastar,Ø90Omas☂100A,♂,15.0,15.0,1179,95,1900,?,0,0,0,?,88.9,90.0,91.1,14.5,13.5,12.5,0,Water Gun,Hydro Pump,- ,17.3,Favorite,,,1,138,0,1
0,9/26/19 7:57:07 PM,121,Starmie,Ø78Sta☂⛤100C,,25.0,25.0,1789,110,4000,?,0,0,0,?,77.8,77.8,77.8,13.0,11.5,10.5,0,Water Gun,Psychic,- ,24.6,Default,,,1,120,0,1
0,9/26/19 7:57:02 PM,297,Hariyama,89Hariy夫⚙85B,♂,21.0,21.0,1665,193,3000,?,0,0,0,?,88.9,88.9,88.9,12.0,14.0,14.0,1,Counter,Heavy Slam,- ,22.0,Default,,,1,296,0,1
0,9/26/19 7:56:53 PM,28,Sandslash Alolan,Ø90Sand⚙⛰81B,♂,20.0,20.0,1372,115,2500,?,0,0,0,?,88.9,90.4,91.1,14.3,14.0,12.3,0,Metal Claw,Bulldoze,- ,14.9,Favorite,,,1,405,0,1
0,9/26/19 7:56:46 PM,348,Armaldo,Ø81Arma⁂☂81E,♂,15.0,15.0,1192,99,1900,?,0,0,0,?,80.0,80.7,82.2,14.3,10.7,11.3,0,Fury Cutter,Water Pulse,- ,14.3,Default,,,1,347,0,1
0,9/26/19 7:56:41 PM,250,Ho-Oh,Ø88Ho-O⚙✈97B,,17.0,17.0,1839,126,2200,?,0,0,0,?,86.7,87.8,88.9,10.5,14.0,15.0,0,Steel Wing,Brave Bird,- ,19.4,Favorite,,,1,249,0,1
0,9/26/19 7:56:36 PM,124,Jynx,Ø81Jynx❆♡70D,♀,20.0,20.0,1419,106,2500,?,0,0,0,?,80.0,81.1,82.2,13.5,8.0,15.0,0,Frost Breath,Draining Kiss,- ,17.5,Default,,,1,123,0,1
0,9/26/19 7:56:31 PM,124,Jynx,Ø90Jynx❆♡70D,♀,15.0,15.0,1076,92,950,?,0,0,0,?,88.9,90.0,91.1,12.0,13.5,15.0,0,Frost Breath,Draining Kiss,- ,15.1,Favorite,,,1,123,1,0
0,9/26/19 7:56:16 PM,55,Golduck,Ø91Gold⛤☂96A,♂,15.0,15.0,1035,106,1900,?,0,0,0,?,88.9,91.1,93.3,13.5,12.5,15.0,0,Confusion,Hydro Pump,- ,15.5,Favorite,,,1,717,0,1
0,9/26/19 7:56:11 PM,395,Empoleon,Ø87Empol☂98A,♂,20.0,20.0,1626,126,2500,?,0,0,0,?,86.7,86.7,86.7,13.0,11.5,14.5,0,Waterfall,Hydro Pump,- ,21.1,Favorite,,,1,438,0,1
0,9/26/19 7:56:03 PM,226,Mantine,Ø78Manti☂93A,♀,20.0,20.0,1167,105,2500,?,0,0,0,?,68.9,77.8,84.4,12.7,8.7,13.7,0,Bubble,Water Pulse,- ,12.8,Default,,,1,225,0,1
0,9/26/19 7:55:58 PM,26,Raichu Normal,Ø82Raich↯79B,♂,18.0,18.0,1089,94,2200,?,0,0,0,?,82.2,82.2,82.2,12.0,13.5,11.5,0,Volt Switch,Thunder Punch,- ,16.0,Default,,,1,400,0,1
0,9/26/19 7:55:53 PM,473,Mamoswine,Ø89Mamo⛰♜77C,♂,15.0,15.0,1403,132,1900,?,0,0,0,?,88.9,88.9,88.9,13.0,12.5,14.5,0,Mud-Slap,Stone Edge,- ,17.8,Default,,,1,516,0,1
0,9/26/19 7:55:43 PM,298,Azurill,Ø73Azuri☂81B,♀,20.0,20.0,188,88,2500,?,0,0,0,?,64.4,73.3,80.0,12.3,9.7,11.0,0,Bubble,Bubble Beam,- ,3.6,Default,,,1,297,0,1
0,9/26/19 7:55:36 PM,6,Charizard,Ø98Char♨100A,♂,15.0,15.0,1235,103,1900,?,0,0,0,?,97.8,97.8,97.8,15.0,14.5,14.5,0,Fire Spin,Overheat,- ,20.8,Favorite,,,1,596,0,1
0,9/26/19 7:55:31 PM,407,Roserade,Ø83Roser❁90B,♀,14.0,14.0,1160,82,1600,?,0,0,0,?,82.2,83.3,84.4,13.0,14.0,10.5,0,Razor Leaf,Solar Beam,- ,20.3,Default,,,1,450,0,1
0,9/26/19 7:55:25 PM,25,Pikachu,Ø79Pikac↯93B,♂,14.0,14.0,356,61,1600,?,0,0,0,?,75.6,78.7,82.2,12.4,10.4,12.6,0,Thunder Shock,Discharge,- ,9.8,Default,,,1,24,0,1
0,9/26/19 7:55:20 PM,110,Weezing,Ø77Weez○✞90C,♂,28.0,28.0,1770,123,4500,?,0,0,0,?,71.1,76.7,82.2,12.0,10.5,12.0,0,Tackle,Shadow Ball,- ,19.0,Default,,,1,109,0,1
0,9/26/19 7:55:15 PM,122,Mr. Mime,Ø67Mr. M⛤78C,♀,28.0,28.0,1697,94,4500,?,0,0,0,?,60.0,67.0,75.6,10.2,6.3,13.7,0,Zen Headbutt,Psybeam,- ,18.9,Default,,,1,121,0,1
0,9/26/19 7:55:08 PM,144,Articuno,Ø80Arti❆100B,,15.0,15.0,1276,114,1900,?,0,0,0,?,73.3,79.6,88.9,13.0,8.2,14.6,0,Frost Breath,Blizzard,- ,16.4,Favorite,,,1,143,0,1
0,9/26/19 7:54:52 PM,100,Voltorb,Ø88Volt↯100A,,15.0,15.0,420,69,1900,?,0,0,0,?,84.4,87.8,91.1,13.5,11.5,14.5,0,Spark,Thunderbolt,- ,10.1,Default,,,1,99,0,1
0,9/26/19 7:54:46 PM,26,Raichu Normal,Ø84Raic↯夫68C,♀,13.0,13.0,791,80,1600,?,0,0,0,?,82.2,84.4,86.7,13.5,12.0,12.5,0,Volt Switch,Brick Break,- ,11.8,Default,,,1,400,0,1
0,9/26/19 7:54:40 PM,221,Piloswine,Ø85Pilo❆⛰78D,♀,6.0,6.0,378,76,600,?,0,0,0,?,82.2,85.4,88.9,13.2,12.1,13.1,0,Powder Snow,Bulldoze,- ,8.4,Default,,,1,220,0,1
0,9/26/19 7:54:34 PM,361,Snorunt,Ø86Snor✞❆98A,♂,9.0,9.0,220,59,1000,?,0,0,0,?,84.4,86.4,88.9,13.9,12.9,12.1,0,Hex,Avalanche,- ,7.0,Default,,,1,360,0,1
0,9/26/19 7:54:27 PM,65,Alakazam,100Alaka⛤93D,♂,27.0,27.0,2358,111,2250,?,0,0,0,?,100.0,100.0,100.0,15.0,15.0,15.0,1,Psycho Cut,Future Sight,- ,29.8,Favorite,,,1,732,1,0
0,9/26/19 7:54:22 PM,350,Milotic,Ø91Milo☂❆90B,♀,15.0,15.0,1277,117,1900,?,0,0,0,?,91.1,91.1,91.1,15.0,14.5,11.5,0,Waterfall,Blizzard,- ,16.0,Favorite,,,1,349,0,1
0,9/26/19 7:54:12 PM,9,Blastoise,98Blast☂⚙84B,♂,28.0,28.0,1962,143,2250,?,0,0,0,?,97.8,97.8,97.8,14.0,15.0,15.0,1,Water Gun,Flash Cannon,- ,16.9,Favorite,,,1,605,1,0
0,9/26/19 7:53:53 PM,101,Electrode,Ø91Elec↯○77B,,15.0,15.0,887,87,1900,?,0,0,0,?,88.9,91.1,93.3,14.0,12.5,14.5,0,Volt Switch,Hyper Beam,- ,12.0,Favorite,,,1,100,0,1
0,9/26/19 7:53:47 PM,91,Cloyster,Ø90Cloys❆84B,♂,20.0,20.0,1440,90,2500,?,0,0,0,?,88.9,90.0,91.1,14.5,11.5,14.5,0,Frost Breath,Aurora Beam,- ,16.5,Default,,,1,90,0,1
0,9/26/19 7:53:41 PM,124,Jynx,Ø79Jynx❆♡70D,♀,30.0,30.0,2116,130,5000,?,0,0,0,?,75.6,78.5,82.2,11.3,9.0,15.0,0,Frost Breath,Draining Kiss,- ,21.2,Favorite,,,1,123,0,1
0,9/26/19 7:53:34 PM,340,Whiscash,Ø88Whi☂⛰100A,♀,20.0,20.0,1160,153,2500,?,0,0,0,?,86.7,87.8,88.9,13.5,11.0,15.0,0,Water Gun,Mud Bomb,- ,14.8,Default,,,1,339,0,1
0,9/26/19 7:52:57 PM,189,Jumpluff,Ø93Jum⁂❁100A,♂,26.0,26.0,1203,132,4000,?,0,0,0,?,91.1,92.6,95.6,14.7,13.3,13.7,0,Infestation,Solar Beam,- ,13.6,Favorite,,,1,188,0,1
0,9/26/19 7:52:53 PM,61,Poliwhirl,Ø81Poliw☂94A,?,7.0,7.0,268,60,800,?,0,0,0,?,77.8,80.7,84.4,13.8,12.4,10.1,0,Bubble,Water Pulse,- ,6.8,Default,,,1,645,0,1
0,9/26/19 7:52:50 PM,264,Linoone,91Linoo○↯85C,♀,29.0,29.0,1362,142,5000,?,0,0,0,?,91.1,91.1,91.1,15.0,14.0,12.0,1,Tackle,Thunder,- ,14.9,Favorite,,,1,263,0,1
0,9/26/19 7:52:46 PM,279,Pelipper,Ø88Pel✈☂100A,♂,20.0,20.0,1195,99,2500,?,0,0,0,?,86.7,87.8,88.9,14.5,13.0,12.0,0,Wing Attack,Hydro Pump,- ,17.1,Default,,,1,278,0,1
0,9/26/19 7:52:39 PM,89,Muk Normal,Ø84Muk⁂☠89B,♀,12.0,12.0,926,112,1300,?,0,0,0,?,82.2,83.7,84.4,13.3,14.0,10.3,0,Infestation,Gunk Shot,- ,13.8,Favorite,,,1,426,0,1
0,9/21/19 2:24:13 PM,55,Golduck,Ø87Gold☂⛤98D,♂,15.0,15.0,1030,105,1900,?,0,0,0,?,84.4,86.7,88.9,13.7,12.0,13.3,0,Water Gun,Psychic,- ,15.8,Default,,,1,717,0,1
0,9/21/19 2:24:09 PM,55,Golduck,Ø89Gold☂⛤98D,♀,15.0,15.0,1037,103,1900,?,0,0,0,?,88.9,88.9,88.9,15.0,14.5,10.5,0,Water Gun,Psychic,- ,15.9,Default,,,1,717,0,1
0,9/21/19 2:23:59 PM,473,Mamoswine,84Mamos❆⛰79D,♂,20.0,20.0,1864,151,2500,?,0,0,0,?,84.4,84.4,84.4,13.0,13.0,12.0,1,Powder Snow,Bulldoze,- ,21.0,Default,,,1,516,0,1
0,9/21/19 2:23:56 PM,68,Machamp,Ø70Macha⚙74D,♂,20.0,20.0,1675,130,2500,?,0,0,0,?,66.7,69.8,73.3,11.4,8.6,11.4,0,Bullet Punch,Heavy Slam,- ,19.9,Default,,,1,67,0,1
0,9/21/19 2:23:52 PM,124,Jynx,Ø89Jynx❆⛤87C,♀,15.0,15.0,1079,90,1900,?,0,0,0,?,88.9,88.9,88.9,15.0,13.5,11.5,0,Frost Breath,Psyshock,- ,19.0,Favorite,,,1,123,0,1
0,9/21/19 2:23:44 PM,262,Mightyena,Ø90Mig☪♡100C,♀,20.0,20.0,1079,111,2500,?,0,0,0,?,88.9,90.4,91.1,12.7,13.3,14.7,0,Bite,Play Rough,- ,16.8,Favorite,,,1,261,0,1
0,9/21/19 2:23:41 PM,121,Starmie,Ø88Star☬⛤93A,,11.0,11.0,798,74,1300,?,0,0,0,?,86.7,87.8,88.9,13.5,12.5,13.5,0,Hidden Power Dragon,Psychic,- ,15.2,Default,,,1,120,0,1
0,9/21/19 2:23:32 PM,121,Starmie,Ø77Star☪☂80B,,1.0,1.0,35,15,200,?,0,0,0,?,64.4,76.7,91.1,12.6,10.5,11.5,0,Hidden Power Dark,Hydro Pump,- ,2.8,Default,,,1,120,0,1
0,9/21/19 2:23:29 PM,135,Jolteon,Ø78Jolte↯87E,♀,15.0,15.0,1198,92,1900,?,0,0,0,?,73.3,77.8,82.2,10.5,9.5,15.0,0,Thunder Shock,Thunder,- ,17.7,Favorite,,,1,134,0,1
0,9/21/19 2:23:26 PM,430,Honchkrow,Ø96Honc☪⛤82B,♀,24.5,24.5,1886,158,3500,?,0,0,0,?,95.6,95.6,95.6,14.5,14.5,14.0,0,Snarl,Psychic,- ,27.7,Favorite,,,1,473,0,1
0,9/21/19 2:23:22 PM,342,Crawdaunt,87Crawda☂74B,♀,20.0,20.0,1387,101,2500,?,0,0,0,?,86.7,86.7,86.7,14.0,15.0,10.0,1,Waterfall,Bubble Beam,- ,21.3,Favorite,,,1,341,0,1
0,9/21/19 2:23:19 PM,310,Manectric,Ø85Mane☪♨74B,♂,16.0,16.0,1045,98,1900,?,0,0,0,?,84.4,85.2,86.7,13.3,12.3,12.7,0,Snarl,Flame Burst,- ,16.0,Favorite,,,1,309,0,1
0,9/21/19 2:23:16 PM,40,Wigglytuff,89Wiggl○♡98C,♀,25.0,25.0,1353,205,4000,?,0,0,0,?,88.9,88.9,88.9,13.0,15.0,12.0,1,Pound,Dazzling Gleam,- ,20.6,Favorite,,,1,39,0,1
